num_subjects,seed,split_type,subject,space,Bal_Acc,F1,Kappa
10,1,within_state,S040,Raw,0.19343434343434343,0.16783026341849872,0.055718475073313845
10,1,within_state,S040,Trait_LDA,0.19343434343434343,0.16783026341849872,0.055718475073313845
10,1,within_state,S040,State_LDA,0.2393939393939394,0.17763961185013818,0.0663129973474802
10,1,within_state,S040,Joint_LDA,0.23535353535353537,0.18553665308051273,0.06878306878306883
10,1,within_state,S049,Raw,0.3333333333333333,0.2439014202172097,0.1724137931034483
10,1,within_state,S049,Trait_LDA,0.3333333333333333,0.2439014202172097,0.1724137931034483
10,1,within_state,S049,State_LDA,0.32,0.23530701754385963,0.15247824441922053
10,1,within_state,S049,Joint_LDA,0.25555555555555554,0.17581279587858534,0.08684110731892303
10,1,within_state,S058,Raw,0.2585858585858586,0.21301503094606544,0.062429906542056046
10,1,within_state,S058,Trait_LDA,0.2585858585858586,0.21301503094606544,0.062429906542056046
10,1,within_state,S058,State_LDA,0.22525252525252526,0.16319874250908734,0.01724137931034475
10,1,within_state,S058,Joint_LDA,0.30424242424242426,0.22095410628019324,0.10202550637659413
10,1,within_state,S062,Raw,0.2727272727272727,0.16649159663865545,0.10182679296346409
10,1,within_state,S062,Trait_LDA,0.2727272727272727,0.16649159663865545,0.10182679296346409
10,1,within_state,S062,State_LDA,0.2675757575757576,0.2023582506992118,0.1084620550705172
10,1,within_state,S062,Joint_LDA,0.2893939393939394,0.19874785001719986,0.12622012790306292
10,1,within_state,S064,Raw,0.23373737373737372,0.14672619047619048,0.08506616257088839
10,1,within_state,S064,Trait_LDA,0.23373737373737372,0.14672619047619048,0.08506616257088839
10,1,within_state,S064,State_LDA,0.29373737373737374,0.2074392712550607,0.13898434516991232
10,1,within_state,S064,Joint_LDA,0.25151515151515147,0.18591269841269842,0.09904761904761905
10,1,within_state,S087,Raw,0.22380952380952382,0.1638888888888889,0.07547169811320753
10,1,within_state,S087,Trait_LDA,0.22380952380952382,0.1638888888888889,0.07547169811320753
10,1,within_state,S087,State_LDA,0.27103174603174607,0.2148148148148148,0.13377926421404684
10,1,within_state,S087,Joint_LDA,0.31238095238095237,0.2366013071895425,0.1486486486486488
10,1,within_state,S108,Raw,0.1504040404040404,0.12713630455565939,-0.021953896816685026
10,1,within_state,S108,Trait_LDA,0.1504040404040404,0.12713630455565939,-0.021953896816685026
10,1,within_state,S108,State_LDA,0.1119191919191919,0.08758757845569991,-0.06718061674008813
10,1,within_state,S108,Joint_LDA,0.0992929292929293,0.08591608686485347,-0.07703488372093026
10,2,within_state,S010,Raw,0.27269841269841266,0.19715219421101773,0.0862068965517242
10,2,within_state,S010,Trait_LDA,0.27269841269841266,0.19715219421101773,0.0862068965517242
10,2,within_state,S010,State_LDA,0.27349206349206345,0.17625661375661375,0.06738197424892711
10,2,within_state,S010,Joint_LDA,0.30380952380952386,0.24240601503759396,0.10712742980561563
10,2,within_state,S012,Raw,0.3036363636363636,0.2019047619047619,0.12340966921119567
10,2,within_state,S012,Trait_LDA,0.3036363636363636,0.2019047619047619,0.12340966921119567
10,2,within_state,S012,State_LDA,0.2654545454545455,0.13566385305515738,0.06577815993121228
10,2,within_state,S012,Joint_LDA,0.19272727272727272,0.09735449735449735,-0.016190881976992033
10,2,within_state,S018,Raw,0.27272727272727276,0.13271604938271606,0.10072895957587824
10,2,within_state,S018,Trait_LDA,0.27272727272727276,0.13271604938271606,0.10072895957587824
10,2,within_state,S018,State_LDA,0.23232323232323232,0.11067323481116585,0.055055055055055035
10,2,within_state,S018,Joint_LDA,0.2041269841269841,0.12410335236422193,0.030191211003019025
10,2,within_state,S026,Raw,0.22111111111111112,0.174382131278683,0.07590759075907605
10,2,within_state,S026,Trait_LDA,0.22111111111111112,0.174382131278683,0.07590759075907605
10,2,within_state,S026,State_LDA,0.2688888888888889,0.19208664898320071,0.11568123393316199
10,2,within_state,S026,Joint_LDA,0.20222222222222222,0.13333333333333333,0.05537220388705533
10,2,within_state,S041,Raw,0.2697979797979798,0.20189933523266856,0.1175820125322522
10,2,within_state,S041,Trait_LDA,0.2697979797979798,0.20189933523266856,0.1175820125322522
10,2,within_state,S041,State_LDA,0.2728282828282828,0.21257296466973885,0.13323678493845037
10,2,within_state,S041,Joint_LDA,0.29535353535353537,0.24569221628045157,0.16176470588235292
10,2,within_state,S056,Raw,0.1792074592074592,0.1662575980180336,0.09063804412641618
10,2,within_state,S056,Trait_LDA,0.1792074592074592,0.1662575980180336,0.09063804412641618
10,2,within_state,S056,State_LDA,0.16813519813519812,0.16248313090418354,0.0782222222222223
10,2,within_state,S056,Joint_LDA,0.2133100233100233,0.15480147833089009,0.0838548185231539
10,2,within_state,S065,Raw,0.2212121212121212,0.15092592592592594,0.051641586867305134
10,2,within_state,S065,Trait_LDA,0.2212121212121212,0.15092592592592594,0.051641586867305134
10,2,within_state,S065,State_LDA,0.31121212121212116,0.22101972101972098,0.1503683858004019
10,2,within_state,S065,Joint_LDA,0.30636363636363634,0.217002442002442,0.14722689075630235
10,2,within_state,S067,Raw,0.21818181818181817,0.14945054945054945,0.04313319530710835
10,2,within_state,S067,Trait_LDA,0.21818181818181817,0.14945054945054945,0.04313319530710835
10,2,within_state,S067,State_LDA,0.2,0.1507465963987703,0.04453441295546545
10,2,within_state,S067,Joint_LDA,0.23636363636363633,0.16868061695647904,0.0670333447920245
10,2,within_state,S081,Raw,0.05984848484848484,0.04271144850854996,-0.12765957446808507
10,2,within_state,S081,Trait_LDA,0.05984848484848484,0.04271144850854996,-0.12765957446808507
10,2,within_state,S081,State_LDA,0.03636363636363636,0.027777777777777776,-0.10566727605118853
10,2,within_state,S081,Joint_LDA,0.06136363636363636,0.03195352214960058,-0.13499043977055458
10,2,within_state,S104,Raw,0.2545454545454545,0.18563512361466328,0.06609195402298862
10,2,within_state,S104,Trait_LDA,0.2545454545454545,0.18563512361466328,0.06609195402298862
10,2,within_state,S104,State_LDA,0.27272727272727276,0.17523056653491434,0.08301158301158296
10,2,within_state,S104,Joint_LDA,0.2590909090909091,0.16793843974371359,0.08916586768935741
10,3,within_state,S053,Raw,0.39090909090909093,0.276034151034151,0.21735281097830905
10,3,within_state,S053,Trait_LDA,0.39090909090909093,0.276034151034151,0.21735281097830905
10,3,within_state,S053,State_LDA,0.43939393939393945,0.29887667887667885,0.2607729897823189
10,3,within_state,S053,Joint_LDA,0.37676767676767675,0.2627796358231141,0.19218819351975136
10,3,within_state,S054,Raw,0.26454545454545453,0.21478023014525557,0.10182555780933056
